time, light, accx, accy, accz,
14.048, 1.38139, -0.0608282, -0.0152601, 9.79874, 
14.08, 1.38222, 0.0770866, 0.023289, 9.79175, 
14.112, 1.37756, -0.0614639, -0.00722063, 9.75285, 
14.144, 1.37644, 0.0801965, 0.0534937, 9.82912, 
14.176, 1.38333, -0.0149542, -0.137816, 9.79064, 
14.208, 1.38004, -0.0788886, 0.00378745, 9.70402, 
14.24, 1.37346, -0.0779314, -0.00725774, 9.83269, 
14.272, 1.38333, 0.0596915, -0.00144706, 9.80362, 
14.304, 1.38083, 0.023596, -0.0479893, 9.84994, 
14.336, 1.37349, -0.0361639, -0.0423067, 9.83518, 
14.368, 1.37345, -0.021516, -0.0409207, 9.84345, 
14.4, 1.38281, 0.0635674, 0.0100473, 9.87109, 
14.432, 1.3822, -0.0531132, -0.161812, 9.78501, 
14.464, 1.37554, 0.0267766, 0.0106752, 9.77566, 
14.496, 1.37764, -0.0155074, 0.0137786, 9.84593, 
14.528, 1.38282, -0.0506947, -0.0548154, 9.77201, 
14.56, 1.38329, -0.0168444, -0.0449468, 9.82545, 
14.592, 1.3729, 0.0443774, -0.0623771, 9.72128, 
14.624, 1.37877, -0.0854954, 0.0156288, 9.78831, 
14.656, 1.38154, -0.0655211, -0.0348651, 9.8047, 
14.688, 1.37857, 0.00954628, -0.0159595, 9.8442, 
14.72, 1.37739, -0.0502848, -0.0514651, 9.77761, 
14.752, 1.37788, -0.0398298, 0.049326, 9.84776, 
14.784, 1.381, 0.00848914, 0.0218783, 9.80923, 
14.816, 1.37342, 0.0749407, -0.00222066, 9.75886, 
14.848, 1.37498, -0.00686032, -0.0106188, 9.90436, 
14.88, 1.37793, -0.0487888, 0.0554241, 9.73573, 
14.912, 1.37132, -0.0618914, 0.0145413, 9.85808, 
14.944, 1.37412, -0.0264331, -0.0262017, 9.87678, 
14.976, 1.38309, 0.0521906, -0.0296437, 9.82021, 
15.008, 1.37969, 0.0393792, -0.0875663, 9.77246, 
15.04, 1.37221, -0.0473647, 0.0249556, 9.74261, 
15.072, 1.37841, -0.0171912, -0.0248132, 9.71948, 
15.104, 1.38329, 0.00438652, -0.0686018, 9.81912, 
15.136, 1.38139, -0.055691, 0.011928, 9.76683, 
15.168, 1.37137, 0.0339144, 0.0437661, 9.68472, 
15.2, 1.37711, 0.105482, 0.0744246, 9.77256, 
15.232, 1.37183, -0.109942, -0.0101372, 9.8275, 
15.264, 1.37398, 0.0763197, -0.0635142, 9.87728, 
15.296, 1.38076, -0.0540386, 0.0474548, 9.83806, 
15.328, 1.38022, -0.0531268, 0.0124003, 9.81896, 
15.36, 1.38069, -0.0445759, 0.00918559, 9.9225, 
15.392, 1.37406, -0.0350327, 0.0410722, 9.77029, 
15.424, 1.37189, 0.0169625, 0.0379859, 9.83122, 
15.456, 1.37962, 0.0126959, 0.0761367, 9.83563, 
15.488, 1.38178, -0.00271413, -0.00244956, 9.80995, 
15.52, 1.37247, 0.0479619, -0.0732295, 9.8706, 
15.552, 1.37774, -0.0387474, 0.0328054, 9.82138, 
15.584, 1.38023, -0.0126288, 0.0239617, 9.79594, 
15.616, 1.37242, -0.0340442, -0.0505713, 9.73957, 
15.648, 1.38331, -0.027257, -0.017419, 9.80519, 
15.68, 1.38237, -0.00756729, 0.0311718, 9.86098, 
15.712, 1.37332, 0.0326889, 0.0515557, 9.75692, 
15.744, 1.37775, 0.0120738, -0.0628774, 9.87608, 
15.776, 1.37161, 0.00131909, 0.009657, 9.78983, 
15.808, 1.38121, 0.0377211, -0.0288065, 9.86336, 
15.84, 1.37642, -0.0607948, 0.0107757, 9.72546, 
15.872, 1.37867, -0.122561, 0.0415845, 9.87657, 
15.904, 1.38255, -0.0389637, -0.00577898, 9.76184, 
15.936, 1.37124, 0.14439, 0.00263899, 9.8544, 
15.968, 1.37163, 0.0212704, 0.0596228, 9.90373, 
16, 1.37905, -0.0489635, -0.0203864, 9.8201, 
16.032, 1.37508, -0.00036013, 0.0755386, 9.8422, 
16.064, 1.38327, 0.068034, -0.0178553, 9.83756, 
16.096, 1.3723, -0.0481374, 0.0202985, 9.78503, 
16.128, 1.37377, -0.0201776, -0.114641, 9.82285, 
16.16, 1.37538, 0.00494201, 0.0335911, 9.86946, 
16.192, 1.37803, -0.0820364, -0.0300935, 9.82057, 
16.224, 1.37744, -0.00494303, -0.0355752, 9.78265, 
16.256, 1.37565, 0.000257835, 0.0454748, 9.81618, 
16.288, 1.38135, 0.000928257, 0.0223676, 9.77023, 
16.32, 1.37304, -0.0271435, 0.0321523, 9.7717, 
16.352, 1.37561, 0.0665838, -0.0765219, 9.81197, 
16.384, 1.3762, -0.0151561, -0.102978, 9.8854, 
16.416, 1.37878, -0.0388196, -0.0202844, 9.80875, 
16.448, 1.37141, 0.0545839, -0.0260682, 9.87614, 
16.48, 1.37796, -0.0609527, -0.0003671, 9.88347, 
16.512, 1.37878, 0.0722421, -0.108104, 9.83743, 
16.544, 1.37516, -0.167555, -0.0155852, 9.76597, 
16.576, 1.37792, 0.0305639, 0.0396038, 9.82849, 
16.608, 1.37815, 0.00522456, 0.116179, 9.84168, 
16.64, 1.37168, 0.0387834, -0.0255672, 9.83406, 
16.672, 1.37179, -0.0475865, 0.0126475, 9.75046, 
16.704, 1.37691, 0.0800883, 0.00589097, 9.77993, 
16.736, 1.37584, 0.0141057, -0.0232536, 9.82907, 
16.768, 1.38007, -0.00233507, 0.00801887, 9.84725, 
16.8, 1.37611, -0.0300957, 0.0172233, 9.8704, 
16.832, 1.3735, 0.0429879, -0.0461073, 9.82658, 
16.864, 1.37292, -0.0573015, -0.0576154, 9.8253, 
16.896, 1.37872, 0.0357255, -0.0398211, 9.8188, 
16.928, 1.37347, 0.0160641, 0.0954584, 9.70582, 
16.96, 1.37911, -0.0846136, 0.00124975, 9.82166, 
16.992, 1.38196, -0.000485208, 0.077001, 9.79588, 
17.024, 1.37589, -0.0270558, -0.0168155, 9.72248, 
17.056, 1.38278, 0.0277343, -0.0724234, 9.84003, 
17.088, 1.38196, -0.0070685, 0.0292402, 9.81683, 
17.12, 1.37947, -0.0522312, -0.0817385, 9.83996, 
17.152, 1.38226, -0.0582391, 0.022579, 9.7509, 
17.184, 1.38274, -0.00844087, 0.0102398, 9.8207, 
17.216, 1.37741, -0.0651625, 0.0415357, 9.84571, 
17.248, 1.38169, 0.0195901, -0.124126, 9.77682, 
17.28, 1.37168, 0.102864, 0.0130837, 9.78003, 
17.312, 1.37183, 0.0246803, -0.0211684, 9.82406, 
17.344, 1.38218, 0.0446089, -0.0634483, 9.91163, 
17.376, 1.37331, -0.0809415, -0.0311649, 9.85191, 
17.408, 1.37537, 0.0289575, 0.0239948, 9.77704, 
17.44, 1.37615, -0.0624397, 0.00187694, 9.73623, 
17.472, 1.37449, 0.0282936, 0.00156435, 9.82376, 
17.504, 1.37464, 0.0780799, 0.0572485, 9.66516, 
17.536, 1.37325, -0.0252302, -0.00954155, 9.78046, 
17.568, 1.37946, -0.015331, 0.00956117, 9.77809, 
17.6, 1.3801, -0.0502413, -0.0326432, 9.81986, 
17.632, 1.37996, 0.00643671, -0.0517242, 9.77238, 
17.664, 1.37637, 0.00101249, 0.0615078, 9.78158, 
17.696, 1.38258, -0.0374246, -0.0462416, 9.85272, 
17.728, 1.38119, 0.020602, -0.105307, 9.76603, 
17.76, 1.38026, 0.0137399, -0.0317168, 9.83285, 
17.792, 1.37582, -0.053237, 0.0117742, 9.78455, 
17.824, 1.37753, 0.0274009, 0.0703733, 9.74763, 
17.856, 1.37206, -0.0226668, 0.0716962, 9.82147, 
17.888, 1.37391, -0.00196425, -0.00557396, 9.76764, 
17.92, 1.3796, -0.00101225, 0.0390174, 9.81565, 
17.952, 1.38312, 0.0354576, 0.0167701, 9.80905, 
17.984, 1.38176, 0.0252927, 0.0411876, 9.77409, 
18.016, 1.37282, -0.116844, -0.0890359, 9.7412, 
18.048, 1.38111, 0.0335795, 0.0168082, 9.83995, 
18.08, 1.37945, 0.0024871, 0.0609753, 9.76441, 
18.112, 1.37912, 0.000855155, -0.0242656, 9.75915, 
18.144, 1.37763, 0.0064201, 0.0931874, 9.77645, 
18.176, 1.37339, 0.00834668, 0.0407802, 9.88397, 
18.208, 1.37894, 0.0501674, -0.00717486, 9.83457, 
18.24, 1.37635, -0.109378, -0.0021516, 9.83318, 
18.272, 1.37806, 0.0710992, -0.0301759, 9.81834, 
18.304, 1.37553, 0.0905835, -0.00214048, 9.81206, 
18.336, 1.37944, -0.0115604, 0.0521575, 9.80882, 
18.368, 1.37831, -0.00364321, -0.0273136, 9.77873, 
18.4, 1.37568, 0.0045696, 0.0302785, 9.79261, 
18.432, 1.38121, 0.038818, -0.0354772, 9.79322, 
18.464, 1.37436, 0.0315826, 0.0808039, 9.76606, 
18.496, 1.37368, 0.0324778, -0.0155754, 9.82032, 
18.528, 1.38098, 0.102325, 0.0497791, 9.73025, 
18.56, 1.37772, 0.0289827, 0.0280459, 9.88219, 
18.592, 1.37752, -0.0233846, -0.0147063, 9.80642, 
18.624, 1.37832, -0.0133145, 0.0243955, 9.79398, 
18.656, 1.38338, -0.0331653, -0.0205627, 9.6812, 
18.688, 1.37761, 0.0171647, 0.0545285, 9.85615, 
18.72, 1.37534, -0.0376236, -0.0235722, 9.79597, 
18.752, 1.37814, 0.0537586, 0.0568739, 9.84616, 
18.784, 1.37882, 0.00613427, -0.0874933, 9.81338, 
18.816, 1.38272, 0.091788, 0.0524343, 9.85006, 
18.848, 1.37917, -0.0415054, 0.0749274, 9.75836, 
18.88, 1.38226, -0.024085, -0.0725771, 9.85655, 
18.912, 1.37548, -0.0703458, 0.0124963, 9.86926, 
18.944, 1.38118, 0.0135086, -0.0257907, 9.86007, 
18.976, 1.38153, 0.00227131, 0.0146111, 9.75975, 
19.008, 1.37974, 0.0921546, -0.0373834, 9.86252, 
19.04, 1.37361, 0.0624605, -0.00393441, 9.91023, 
19.072, 1.37425, 0.0763919, 0.0644381, 9.85536, 
19.104, 1.37692, -0.0799542, -0.0397307, 9.87234, 
19.136, 1.37352, 0.0149483, 0.00619407, 9.88025, 
19.168, 1.37181, -0.00667305, 0.00353616, 9.88943, 
19.2, 1.37456, 0.0148224, 0.0794506, 9.88279, 
19.232, 1.37776, -0.0661798, 0.0755499, 9.76998, 
19.264, 1.37423, 0.0739271, 0.081392, 9.74527, 
19.296, 1.37724, -0.056871, 0.00462143, 9.8562, 
19.328, 1.38068, -0.00458697, -0.0102652, 9.69584, 
19.36, 1.37957, 0.0153285, 0.0239929, 9.80944, 
19.392, 1.38115, 0.0234383, 0.0643006, 9.77912, 
19.424, 1.37494, -0.0190863, -0.026213, 9.79216, 
19.456, 1.37444, 0.0359818, 0.0463701, 9.87795, 
19.488, 1.37997, -0.121586, 0.0379354, 9.79773, 
19.52, 1.38342, 0.0803818, 0.114922, 9.8427, 
19.552, 1.37338, -0.0567913, -0.0320877, 9.79352, 
19.584, 1.37535, -0.0219578, 0.00990544, 9.93034, 
19.616, 1.3715, -0.0301687, 0.0416815, 9.82268, 
19.648, 1.37466, -0.00176801, -0.0940703, 9.85087, 
19.68, 1.37295, 0.00993006, -0.0261975, 9.85046, 
19.712, 1.38123, -0.061246, -0.0392999, 9.80586, 
19.744, 1.37947, -0.0427252, 0.0934852, 9.84348, 
19.776, 1.37335, -0.0257893, 0.102902, 9.82401, 
19.808, 1.37779, -0.0216546, 0.019743, 9.81529, 
19.84, 1.37882, -0.106653, -0.0761896, 9.83006, 
19.872, 1.3721, -0.0666905, 0.130793, 9.90802, 
19.904, 1.37173, 0.0131793, 0.0127717, 9.7509, 
19.936, 1.3756, -0.0348879, -0.0156506, 9.86517, 
19.968, 1.37975, -0.0653898, -0.110826, 9.86904, 
20, 1.37235, -0.0543698, 0.0394728, 9.84063, 
20.032, 1.38095, -0.050273, 0.00768977, 9.89397, 
20.064, 1.37916, -0.0238322, -0.0962766, 9.83499, 
20.096, 1.37151, -0.102708, -0.0304898, 9.74319, 
20.128, 1.37115, -0.00558388, -0.0238631, 9.79737, 
20.16, 1.37936, -0.0415615, -0.0148078, 9.81554, 
20.192, 1.37533, -0.0572695, -0.0141118, 9.86209, 
20.224, 1.38098, 0.0397735, -0.0450011, 9.83106, 
20.256, 1.38332, -0.0462977, 0.00159941, 9.77907, 
20.288, 1.37479, 0.00468355, 0.0415459, 9.84666, 
20.32, 1.37744, -0.0458116, 0.0518179, 9.79179, 
20.352, 1.37336, -0.0916002, 0.0219702, 9.87466, 
20.384, 1.38188, 0.074189, -0.0238822, 9.77075, 
20.416, 1.37566, 0.00268958, 0.0733621, 9.76775, 
20.448, 1.38031, 0.00598681, 0.0148526, 9.77651, 
20.48, 1.37204, 0.0179374, -0.0324946, 9.83245, 
20.512, 1.37504, -0.0183195, -0.0649322, 9.8131, 
20.544, 1.37778, 0.0200957, 0.0229065, 9.7709, 
20.576, 1.37677, -0.101522, -0.00309699, 9.79802, 
20.608, 1.38081, -0.0249344, -0.0392976, 9.76436, 
20.64, 1.37998, 0.0113482, -0.0233392, 9.86728, 
20.672, 1.37274, 0.00215661, 0.0106506, 9.77318, 
20.704, 1.38166, -0.0548884, -0.0428173, 9.88863, 
20.736, 1.37601, 0.00516259, -0.0757773, 9.76962, 
20.768, 1.37383, 0.0268765, 0.0088114, 9.82531, 
20.8, 1.37463, 0.0571737, -0.0173738, 9.79729, 
20.832, 1.37303, 0.0353566, 0.0828039, 9.89319, 
20.864, 1.37331, -0.0579565, 0.00154345, 9.74966, 
20.896, 1.38315, -0.0518183, 0.0111093, 9.82165, 
20.928, 1.37373, 0.00752496, -0.0926282, 9.85096, 
20.96, 1.37876, -0.0587387, -0.0309072, 9.82741, 
20.992, 1.38257, -0.0664141, -0.0223619, 9.7964, 
21.024, 1.3786, 0.0446711, 0.07747, 9.92955, 
21.056, 1.37893, 0.0161167, -0.0453219, 9.86441, 
21.088, 1.37628, 0.0249748, -0.0374989, 9.78716, 
21.12, 1.37341, -0.0256197, 0.0265369, 9.77318, 
21.152, 1.37623, -0.0518485, 0.0166668, 9.75526, 
21.184, 1.3819, 0.0564529, -0.0354139, 9.73356, 
21.216, 1.37686, 0.0381757, -0.0601665, 9.7743, 
21.248, 1.38183, 0.0172715, 0.0346509, 9.88007, 
21.28, 1.37329, -0.0137748, 0.0502827, 9.85658, 
21.312, 1.37608, -0.0472417, 0.0642487, 9.8135, 
21.344, 1.37637, -0.0206813, -0.064967, 9.78646, 
21.376, 1.37785, 0.0116523, 0.0144646, 9.7684, 
21.408, 1.37887, 0.00334074, -0.0675292, 9.73997, 
21.44, 1.37225, -0.0272491, -0.0927802, 9.81395, 
21.472, 1.37946, 0.0232749, 0.104351, 9.82687, 
21.504, 1.37394, -0.0445239, -0.0435353, 9.82353, 
21.536, 1.38044, -0.00644409, 0.0625419, 9.82938, 
21.568, 1.37582, 0.0268295, 0.0131625, 9.75168, 
21.6, 1.37648, -0.0131056, -0.017734, 9.83442, 
21.632, 1.38086, 0.0264331, 0.0493371, 9.83732, 
21.664, 1.38114, -0.030179, -0.0908138, 9.84256, 
21.696, 1.38016, 0.0487231, 0.0383634, 9.71492, 
21.728, 1.37421, -0.0718987, -0.0108455, 9.8934, 
21.76, 1.37715, -0.0127429, -0.0444674, 9.78385, 
21.792, 1.37241, 0.0645804, 0.0537569, 9.79111, 
21.824, 1.37213, -0.0595254, -0.0590708, 9.84232, 
21.856, 1.37798, 0.00341645, -0.0198566, 9.79895, 
21.888, 1.38102, -0.0100073, -0.0349029, 9.80649, 
21.92, 1.37759, -0.0164699, 0.0283734, 9.78129, 
21.952, 1.37886, 0.0682634, -0.0641429, 9.80317, 
21.984, 1.37322, -0.0149805, -0.0113833, 9.83678, 
22.016, 1.37477, -0.0805636, 0.0179586, 9.80827, 
22.048, 1.37719, -0.0758848, 0.035574, 9.78618, 
22.08, 1.37254, 0.0389872, 0.0170013, 9.84892, 
22.112, 1.37164, 0.0560544, -0.00204349, 9.84924, 
22.144, 1.3729, 0.0464059, 0.0569559, 9.83218, 
22.176, 1.37404, -0.02865, -0.0272951, 9.88661, 
22.208, 1.38005, 0.0770435, -0.0239467, 9.79101, 
22.24, 1.37474, 0.0251484, 0.0576758, 9.79878, 
22.272, 1.37319, -0.0443777, -0.0933337, 9.84284, 
22.304, 1.37807, -0.0227802, 0.0492993, 9.84393, 
22.336, 1.37773, -0.00985833, 0.0115317, 9.8121, 
22.368, 1.37298, -0.0350851, -0.00452109, 9.76418, 
22.4, 1.37653, -0.0494375, -0.00725341, 9.75704, 
22.432, 1.38205, -0.0517828, -0.0152462, 9.78806, 
22.464, 1.37981, 0.0448918, -0.0766504, 9.87281, 
22.496, 1.3781, 0.0869445, 0.0139204, 9.79088, 
22.528, 1.37533, -0.0171431, -0.00203858, 9.83103, 
22.56, 1.38127, 0.0743311, -0.0490509, 9.97089, 
22.592, 1.37449, -0.00172988, -0.0465666, 9.80884, 
22.624, 1.3827, 0.0303406, 0.000690328, 9.82387, 
22.656, 1.38231, 0.0552476, -0.00410248, 9.68816, 
22.688, 1.37419, 0.0793795, 0.026889, 9.77246, 
22.72, 1.37553, 0.062535, -0.0554889, 9.80074, 
22.752, 1.37288, -0.091526, 0.0569685, 9.72387, 
22.784, 1.37432, -0.0417985, 0.0293346, 9.90752, 
22.816, 1.38039, -0.00644717, 0.0875823, 9.87717, 
22.848, 1.3786, -0.0407572, 0.0939434, 9.87673, 
22.88, 1.37863, 0.0064592, -0.00486637, 9.72889, 
22.912, 1.38026, 0.0532348, 0.0498259, 9.82318, 
22.944, 1.37292, -0.0347943, 0.0506919, 9.76754, 
22.976, 1.37197, 0.0655895, 0.0229778, 9.82876, 
23.008, 1.37707, -0.00224593, -0.0480502, 9.92508, 
23.04, 1.37923, 0.0212127, 0.0208042, 9.80692, 
23.072, 1.37409, -0.089448, 0.000715576, 9.90296, 
23.104, 1.37149, -0.0179668, -0.00473439, 9.86732, 
23.136, 1.38051, -0.010561, 0.0135895, 9.79998, 
23.168, 1.37715, -0.0554496, -0.00351721, 9.81768, 
23.2, 1.3822, 0.0259576, -0.0432683, 9.82323, 
23.232, 1.3776, -0.0248644, -0.00823671, 9.82087, 
23.264, 1.3741, -0.0295572, -0.0714658, 9.86007, 
23.296, 1.38267, -0.0658793, -0.0401743, 9.86049, 
23.328, 1.37304, -0.0312273, -0.0446425, 9.9424, 
23.36, 1.37257, -0.0861448, 0.013186, 9.82906, 
23.392, 1.37272, 0.035345, 0.0434284, 9.88875, 
23.424, 1.3714, 0.0879491, -0.0388379, 9.80711, 
23.456, 1.3716, -0.0409006, -0.0400349, 9.7329, 
23.488, 1.37549, -0.0231422, 0.0175954, 9.8537, 
23.52, 1.37417, 0.0678233, 0.0231784, 9.79965, 
23.552, 1.37298, 0.0319915, -0.0151285, 9.82182, 
23.584, 1.37768, -0.0168497, -0.0413547, 9.84137, 
23.616, 1.37944, -0.0120277, -0.010853, 9.73971, 
23.648, 1.38201, 0.102796, -0.00555865, 9.83075, 
23.68, 1.37167, -0.0231159, -0.157651, 9.80526, 
23.712, 1.37125, -0.00535355, 0.0420203, 9.65642, 
23.744, 1.3812, -0.032356, -0.0479224, 9.79096, 
23.776, 1.37238, -0.0834318, -0.0475804, 9.87384, 
23.808, 1.38048, -0.0758768, 0.0703853, 9.82302, 
23.84, 1.37353, 0.0976919, 0.0332353, 9.77835, 
23.872, 1.38164, 0.0513956, 0.0538534, 9.82226, 
23.904, 1.37136, 0.0300902, -0.0169625, 9.89821, 
23.936, 1.37707, -0.024976, 0.0483667, 9.75082, 
23.968, 1.37454, -0.0181868, -0.017276, 9.80632, 
24, 1.3717, -0.0380095, 0.0439089, 9.84693, 
24.032, 1.38005, -0.033843, -0.0606661, 9.7413, 
24.064, 1.37719, 0.0705088, 0.0446228, 9.86094, 
24.096, 1.3795, -0.0050762, 0.0807278, 9.8444, 
24.128, 1.37592, 0.0624906, -0.0552568, 9.89932, 
24.16, 1.38032, 0.0633339, 0.0077233, 9.83511, 
24.192, 1.37557, 0.0201766, 0.0678769, 9.92643, 
24.224, 1.37511, -0.0685373, 0.00320586, 9.79864, 
24.256, 1.3731, -0.021229, -0.0543263, 9.82551, 
24.288, 1.37551, 0.0387235, -0.0281587, 9.76049, 
24.32, 1.37814, -0.0331655, 0.0663585, 9.87615, 
24.352, 1.37831, 0.101459, -0.0166816, 9.83472, 
24.384, 1.37459, -0.0293846, -0.00290081, 9.8316, 
24.416, 1.37563, 0.0221733, -0.0272576, 9.75329, 
24.448, 1.38324, 0.0036765, 0.0468076, 9.73489, 
24.48, 1.38246, 0.0835883, -0.0309935, 9.82973, 
24.512, 1.38211, 0.0367688, 0.0305314, 9.72196, 
24.544, 1.38293, 0.0337133, 0.0134157, 9.79275, 
24.576, 1.37555, -0.00920434, 0.0690942, 9.85937, 
24.608, 1.38091, 0.00314845, 0.103635, 9.74516, 
24.64, 1.37218, 0.0268957, 0.0432705, 9.7911, 
24.672, 1.37417, 0.0856356, -0.0760758, 9.79305, 
24.704, 1.37341, 0.00226253, -0.0907054, 9.80139, 
24.736, 1.38299, -0.0209415, -0.0547751, 9.89747, 
24.768, 1.38214, 0.0918854, -0.000862569, 9.76589, 
24.8, 1.38154, 0.0130722, -0.0161971, 9.84026, 
24.832, 1.37645, -0.0699843, -0.0078025, 9.81233, 
24.864, 1.37919, -0.0358174, 0.0206153, 9.86855, 
24.896, 1.37819, 0.0711578, -0.030881, 9.74837, 
24.928, 1.37777, -0.0206247, -0.0446903, 9.76995, 
24.96, 1.37913, -0.0280145, -0.0181496, 9.8005, 
24.992, 1.37662, -0.0758755, -0.0985761, 9.69507, 
25.024, 1.37506, -0.0189914, -0.0683616, 9.82483, 
25.056, 1.37299, 0.0310912, -0.0236031, 9.74437, 
25.088, 1.37968, -0.106783, -0.0280009, 9.88101, 
25.12, 1.37754, 0.0203825, 0.0659793, 9.78732, 
25.152, 1.37469, -0.0458324, 0.00320944, 9.86219, 
25.184, 1.38031, 0.0263194, 0.0682062, 9.81319, 
25.216, 1.38029, 0.0528771, 0.0864667, 9.72407, 
25.248, 1.37328, -0.0598317, 0.00583419, 9.79593, 
25.28, 1.38153, -0.000406743, -0.0221741, 9.80592, 
25.312, 1.38337, -0.035583, 0.0202244, 9.80786, 
25.344, 1.3783, 0.0379674, 0.0515407, 9.80315, 
25.376, 1.37274, 0.0140244, 0.0649808, 9.87, 
25.408, 1.37377, -0.0460598, 0.0189041, 9.83826, 
25.44, 1.37589, 0.00898722, -0.00708307, 9.69832, 
25.472, 1.37571, -0.0451458, -0.0238052, 9.75779, 
25.504, 1.37721, -0.0414087, 0.027195, 9.79098, 
25.536, 1.37602, 0.00557573, -0.105058, 9.77383, 
25.568, 1.37916, 0.0879738, 0.0462594, 9.73708, 
25.6, 1.37832, -0.0854156, -0.00278513, 9.78345, 
25.632, 1.37952, 0.0166621, -0.0359579, 9.82284, 
25.664, 1.37733, 0.0273329, 0.0505942, 9.84565, 
25.696, 1.37753, -0.00284476, -0.0595736, 9.76306, 
25.728, 1.37282, -0.0983877, -0.0718634, 9.86169, 
25.76, 1.37952, 0.132737, 0.0590539, 9.82435, 
25.792, 1.37744, -0.0108814, 0.0278349, 9.82616, 
25.824, 1.37612, 0.0152594, -0.00779684, 9.86638, 
25.856, 1.37633, 0.0122925, 0.00665468, 9.7604, 
25.888, 1.37344, 0.0240509, 0.047411, 9.68567, 
25.92, 1.37454, 0.0961999, 0.0400135, 9.79897, 
25.952, 1.38293, 0.0276061, -0.0388523, 9.85189, 
25.984, 1.37221, 0.0176412, -0.0583401, 9.75623, 
26.016, 1.38206, 0.0326369, 0.0721928, 9.88878, 
26.048, 1.374, 0.0335683, -0.0336465, 9.87404, 
26.08, 1.37515, -0.0164532, -0.0357671, 9.83446, 
26.112, 1.37697, 0.00926042, 0.0231486, 9.7349, 
26.144, 1.38339, 0.0118413, -0.0374622, 9.86833, 
26.176, 1.3754, -0.0332024, -0.0251867, 9.74855, 
26.208, 1.38192, 0.00947548, -0.0125238, 9.8007, 
26.24, 1.38188, -0.013292, -0.0209041, 9.87412, 
26.272, 1.37338, 0.0297047, 0.0321899, 9.86775, 
26.304, 1.3812, 0.0768616, 0.00128552, 9.85765, 
26.336, 1.37989, -0.0267702, -0.00582231, 9.85139, 
26.368, 1.37975, -0.0266137, 0.0157268, 9.83356, 
26.4, 1.37723, -0.0676197, 0.0145502, 9.7366, 
26.432, 1.37139, -0.0252111, 0.0979509, 9.92633, 
26.464, 1.37662, -0.0257926, -0.0307979, 9.84695, 
26.496, 1.37338, -0.009995, 0.0196678, 9.7905, 
26.528, 1.37208, -0.0867326, 0.0141643, 9.78792, 
26.56, 1.38182, -0.0491517, -0.0540479, 9.86997, 
26.592, 1.37182, -0.0147198, 0.0353205, 9.74555, 
26.624, 1.38027, 0.00565428, 0.0280165, 9.75298, 
26.656, 1.38254, 0.0331486, -0.0232492, 9.77921, 
26.688, 1.37942, -0.0700319, 0.0458953, 9.80787, 
26.72, 1.37502, 0.0724036, -0.027729, 9.6935, 
26.752, 1.37207, 0.0449432, -0.00905936, 9.84406, 
26.784, 1.38235, 0.016158, -0.0225505, 9.77381, 
26.816, 1.37488, -0.0286048, -0.016835, 9.77872, 
26.848, 1.37474, 0.0119527, 0.0175181, 9.91384, 
26.88, 1.37373, 0.0735582, -0.0609769, 9.83339, 
26.912, 1.37996, -0.0107729, 0.0199111, 9.74391, 
26.944, 1.38276, 0.135509, -0.0318877, 9.78224, 
26.976, 1.37155, -0.0491991, 0.00904274, 9.82086, 
27.008, 1.37506, -0.0507833, 0.055049, 9.83458, 
27.04, 1.37467, 0.0672239, -0.0247124, 9.80939, 
27.072, 1.38081, 0.00128015, 0.0221219, 9.84372, 
27.104, 1.37114, 0.0171943, 0.000660113, 9.79186, 
27.136, 1.37276, -0.0528305, -0.00796583, 9.81118, 
27.168, 1.3785, -0.0342522, 0.104526, 9.78669, 
27.2, 1.38137, 0.103911, -0.0280894, 9.83996, 
27.232, 1.38161, -0.0700298, -0.0430171, 9.85501, 
27.264, 1.38107, 0.00410292, 0.00921215, 9.85252, 
27.296, 1.37885, -0.129727, -0.0369962, 9.80496, 
27.328, 1.37207, -0.0120896, 0.0483884, 9.80798, 
27.36, 1.3809, -0.0535611, 0.0376072, 9.78729, 
27.392, 1.38286, -0.0551364, -0.000499193, 9.85036, 
27.424, 1.37493, -0.00312422, -0.00563526, 9.83613, 
27.456, 1.37234, 0.0599622, 0.0466223, 9.85612, 
27.488, 1.3751, 0.0386582, -0.036488, 9.80414, 
27.52, 1.37523, 0.0578011, -0.0161609, 9.83992, 
27.552, 1.37309, 0.0478751, 0.0439982, 9.8872, 
27.584, 1.37498, -0.0111645, -0.0179238, 9.72781, 
27.616, 1.3825, -0.0418648, 0.00997533, 9.83792, 
27.648, 1.37967, -0.0168284, 0.0311547, 9.79614, 
27.68, 1.37615, -0.0373049, -0.0186153, 9.87867, 
27.712, 1.3787, -0.0516295, 0.0139046, 9.77182, 
27.744, 1.37922, -0.102945, -0.0687049, 9.72897, 
27.776, 1.37382, 0.0752661, -0.074418, 9.87507, 
27.808, 1.38243, 0.00644047, 0.00562273, 9.83163, 
27.84, 1.38195, 0.0238301, -0.0767394, 9.83184, 
27.872, 1.37967, -0.0197655, -0.0246415, 9.83935, 
27.904, 1.37593, -0.0140988, 0.0170804, 9.86092, 
27.936, 1.37979, 0.0359568, 0.0171222, 9.79444, 
27.968, 1.37956, 0.0563009, 0.0450994, 9.76562, 
28, 1.38238, -0.0123198, -0.0474044, 9.78564, 
28.032, 1.38069, 0.0749338, 0.0263622, 9.86906, 
28.064, 1.37688, -0.0654416, 0.0625117, 9.76388, 
28.096, 1.38294, -0.0401463, 0.0417557, 9.83684, 
