time, x, y, heading, vel_x, vel_y, vel_heading,
77.072, -5.67324e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 1.01009e-16, -1.07616e-15, 
77.08, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.82062e-16, 1.11173e-16, 
77.088, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.71339e-15, -4.73915e-16, 1.23243e-16, 
77.096, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.75405e-15, 2.09005e-16, -8.05317e-16, 
77.104, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 1.56278e-16, 1.16044e-16, 
77.112, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -4.32622e-16, 3.03873e-16, 
77.12, -5.67323e-10, -4.41073e-08, 1.22376e-05, 4.13352e-15, 2.4691e-16, -1.10199e-15, 
77.128, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -5.48242e-16, 7.81388e-17, 
77.136, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, 3.07261e-16, -4.7095e-16, 
77.144, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 2.09641e-16, -4.42998e-16, 
77.152, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, -4.06999e-16, 1.89312e-16, 
77.16, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.83121e-16, 6.82073e-16, 
77.168, -5.67323e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 4.13987e-16, -9.28983e-16, 
77.176, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -3.6613e-16, 8.65244e-16, 
77.184, -5.67323e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, 1.7343e-16, -8.01717e-16, 
77.192, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -4.52527e-16, 8.31151e-16, 
77.2, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 2.18111e-16, 1.56066e-16, 
77.208, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, 2.73803e-16, -3.62318e-16, 
77.216, -5.67323e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -4.45751e-16, -8.54444e-16, 
77.224, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.00866e-15, 3.11496e-16, 1.49501e-15, 
77.232, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 2.95403e-16, -3.1552e-17, 
77.24, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -3.23778e-16, 2.25311e-16, 
77.248, -5.67323e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 1.04397e-16, -3.36484e-16, 
77.256, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -4.1674e-16, 3.21025e-16, 
77.264, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.44234e-15, 2.71898e-16, -2.6491e-16, 
77.272, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.71339e-15, 2.77827e-16, -5.61159e-17, 
77.28, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, -3.82647e-16, -5.99276e-17, 
77.288, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 1.66865e-16, 6.3231e-16, 
77.296, -5.67323e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, -3.98741e-16, -5.99276e-16, 
77.304, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 3.11496e-16, 4.49139e-16, 
77.312, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 1.14561e-16, -1.11173e-16, 
77.32, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, -3.80318e-16, 1.99053e-16, 
77.328, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 1.96723e-16, 4.56339e-16, 
77.336, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, 2.12605e-16, -1.63266e-16, 
77.344, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, -5.02714e-16, 1.61148e-16, 
77.352, -5.67323e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 2.56651e-16, 1.67077e-16, 
77.36, -5.67323e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 2.2404e-16, -9.59265e-16, 
77.368, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -3.56177e-16, 4.91279e-17, 
77.376, -5.67322e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 1.93759e-16, -8.47245e-16, 
77.384, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -3.81377e-16, 1.63689e-16, 
77.392, -5.67322e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 1.79359e-16, -9.23901e-16, 
77.4, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, 2.62792e-16, 4.51257e-16, 
77.408, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 2.47334e-16, 3.9387e-17, 
77.416, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -4.80268e-16, 7.39248e-16, 
77.424, -5.67322e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 4.41728e-16, -8.97008e-16, 
77.432, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -3.03873e-16, 9.41054e-16, 
77.44, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 2.52416e-16, 4.7095e-16, 
77.448, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -4.41516e-16, 2.96673e-16, 
77.456, -5.67322e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, 2.15782e-16, -7.32472e-16, 
77.464, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 2.31875e-16, 3.79683e-16, 
77.472, -5.67322e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -4.98902e-16, -8.11458e-16, 
77.48, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.3124e-16, 1.46537e-16, 
77.488, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.75405e-15, 3.28225e-16, -3.84553e-16, 
77.496, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -4.00011e-16, 7.67412e-16, 
77.504, -5.67322e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 2.071e-16, -5.85935e-16, 
77.512, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 3.22931e-16, 9.48465e-16, 
77.52, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, -3.79259e-16, 1.0122e-16, 
77.528, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.35052e-16, 5.16267e-16, 
77.536, -5.67322e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, -3.41354e-16, -4.39398e-16, 
77.544, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.08998e-15, 2.5051e-16, 2.40346e-16, 
77.552, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, -4.95091e-16, 1.93335e-16, 
77.56, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.44581e-16, 5.32995e-16, 
77.568, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.75405e-15, 3.35637e-16, -1.64748e-16, 
77.576, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, -4.41516e-16, -6.94567e-17, 
77.584, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 2.98791e-16, -2.34416e-16, 
77.592, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.21499e-16, 9.78323e-17, 
77.6, -5.67322e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, -4.84503e-16, -8.92137e-16, 
77.608, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 3.38601e-16, 1.56701e-17, 
77.616, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.71339e-15, 2.58345e-16, 1.18585e-16, 
77.624, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, -4.64174e-16, 5.13725e-16, 
77.632, -5.67322e-10, -4.41073e-08, 1.22376e-05, 4.13352e-15, 1.90582e-16, -1.02152e-15, 
77.64, -5.67322e-10, -4.41073e-08, 1.22376e-05, 3.00866e-15, -3.49825e-16, 9.27713e-16, 
77.648, -5.67322e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 2.82697e-16, -8.40892e-16, 
77.656, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.24675e-16, 6.73603e-16, 
77.664, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -3.6973e-16, 5.01444e-16, 
77.672, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 2.11123e-16, -1.91429e-16, 
77.68, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 3.44954e-16, -9.52912e-17, 
77.688, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, -4.76033e-16, -3.02603e-16, 
77.696, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, 2.13452e-16, -1.819e-16, 
77.704, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.82485e-16, 8.26281e-16, 
77.712, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.75405e-15, -3.46436e-16, -4.18646e-16, 
77.72, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.31875e-16, 9.51853e-16, 
77.728, -5.67321e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, -2.3484e-16, -4.08905e-16, 
77.736, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 3.27802e-16, 1.11914e-15, 
77.744, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, -6.07111e-16, -2.32934e-18, 
77.752, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.68721e-16, 6.68944e-16, 
77.76, -5.67321e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 4.68409e-16, -8.82608e-16, 
77.768, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, -4.26905e-16, 2.47969e-16, 
77.776, -5.67321e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 1.38278e-16, -6.41627e-16, 
77.784, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.05405e-16, 3.17002e-16, 
77.792, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -3.67612e-16, 5.85935e-16, 
77.8, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 2.81427e-16, -4.14834e-16, 
77.808, -5.67321e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, -3.35002e-16, -3.6253e-16, 
77.816, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 2.94132e-16, 7.70165e-16, 
77.824, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, -4.70315e-16, -1.97782e-16, 
77.832, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.67662e-16, 6.13887e-16, 
77.84, -5.67321e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 2.91803e-16, -5.27278e-16, 
77.848, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -4.50833e-16, 7.39672e-16, 
77.856, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, 2.34205e-16, -4.63751e-16, 
77.864, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 1.64536e-16, 6.41627e-16, 
77.872, -5.67321e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, -2.9985e-16, -6.79532e-16, 
77.88, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.75709e-16, 4.15046e-17, 
77.888, -5.67321e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, -5.1669e-16, -1.10051e-15, 
77.896, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.25734e-16, 1.74489e-16, 
77.904, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 2.89474e-16, 3.40931e-17, 
77.912, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, -4.18223e-16, -3.10014e-16, 
77.92, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 1.52678e-16, 2.92862e-16, 
77.928, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.71339e-15, 2.34628e-16, -1.46537e-16, 
77.936, -5.67321e-10, -4.41073e-08, 1.22376e-05, 3.79471e-15, -3.28225e-16, -7.3226e-16, 
77.944, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.08998e-15, 3.41566e-16, 6.20452e-17, 
77.952, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.71339e-15, -4.02764e-16, -1.12232e-16, 
77.96, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 1.87194e-16, 9.87217e-16, 
77.968, -5.6732e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 4.0954e-16, -6.62592e-16, 
77.976, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, -4.22034e-16, 1.10114e-17, 
77.984, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 1.40184e-16, 3.90482e-16, 
77.992, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, -3.2759e-16, -2.36746e-16, 
78, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 2.59192e-16, -1.60936e-16, 
78.008, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 3.02814e-16, 5.637e-16, 
78.016, -5.6732e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -4.62268e-16, -7.04096e-16, 
78.024, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, 1.73854e-16, 7.46871e-16, 
78.032, -5.6732e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 3.41143e-16, -3.97894e-16, 
78.04, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -4.0107e-16, 6.51792e-16, 
78.048, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 3.77353e-16, 7.89435e-16, 
78.056, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, -4.25211e-16, -1.41243e-16, 
78.064, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 2.41193e-16, -1.67289e-16, 
78.072, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.10353e-15, 5.12455e-17, -5.91864e-16, 
78.08, -5.6732e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, -3.27378e-16, -9.9124e-16, 
78.088, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 2.06253e-16, 6.45651e-16, 
78.096, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 3.44531e-16, -4.23728e-16, 
78.104, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.7676e-15, -4.09964e-16, -1.31714e-16, 
78.112, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, 1.33619e-16, 4.63751e-17, 
78.12, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -4.37916e-16, 6.73815e-16, 
78.128, -5.6732e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 1.48866e-16, -8.67573e-16, 
78.136, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 1.84865e-16, 1.46113e-16, 
78.144, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, -4.78362e-16, -5.673e-16, 
78.152, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.50934e-16, 1.18373e-16, 
78.16, -5.6732e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.42463e-16, -9.00608e-16, 
78.168, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -3.95564e-16, 6.81014e-16, 
78.176, -5.6732e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 1.94818e-16, -1.09818e-15, 
78.184, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.08998e-15, 3.01544e-16, 3.86882e-16, 
78.192, -5.6732e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, -2.79944e-16, -3.6973e-16, 
78.2, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 3.17637e-16, 6.27228e-16, 
78.208, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -4.56551e-16, 8.03199e-16, 
78.216, -5.6732e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.57286e-16, -7.88376e-16, 
78.224, -5.6732e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -3.7333e-16, 1.8783e-16, 
78.232, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, 2.97097e-16, -3.07685e-16, 
78.24, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 1.84018e-16, 3.4686e-16, 
78.248, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -3.47919e-16, 5.5036e-16, 
78.256, -5.67319e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 1.96723e-16, -7.77364e-16, 
78.264, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, -4.82809e-16, 3.56177e-16, 
78.272, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, 3.58718e-16, -1.41666e-16, 
78.28, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 2.76768e-16, 1.8783e-16, 
78.288, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, -5.38289e-16, 6.67885e-16, 
78.296, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.7676e-15, 1.59877e-16, -3.30766e-16, 
78.304, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 3.24837e-16, -5.61159e-17, 
78.312, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -5.49089e-16, 5.62642e-16, 
78.32, -5.67319e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 3.4686e-16, -8.1654e-16, 
78.328, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -4.0954e-16, 4.71162e-16, 
78.336, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.75405e-15, 2.04982e-16, -3.77353e-16, 
78.344, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.4331e-16, 5.78524e-16, 
78.352, -5.67319e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -4.19493e-16, -6.30828e-16, 
78.36, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 4.21399e-17, 3.56389e-16, 
78.368, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 3.37966e-16, 2.79521e-16, 
78.376, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -4.48504e-16, 6.17487e-16, 
78.384, -5.67319e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 3.26743e-16, -8.61644e-16, 
78.392, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.61521e-16, 1.70889e-16, 
78.4, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, -4.02976e-16, -3.13614e-16, 
78.408, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 2.28487e-16, 2.30605e-16, 
78.416, -5.67319e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, -5.36384e-16, -1.0031e-15, 
78.424, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 3.14249e-16, 6.25957e-16, 
78.432, -5.67319e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 2.93285e-16, -1.1022e-15, 
78.44, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -4.33893e-16, 2.92862e-16, 
78.448, -5.67319e-10, -4.41073e-08, 1.22376e-05, 4.13352e-15, 3.36484e-16, -1.18246e-15, 
78.456, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 3.38813e-16, 6.4438e-16, 
78.464, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -4.15681e-16, 7.43271e-16, 
78.472, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, 2.70627e-16, -2.06253e-16, 
78.48, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.36103e-15, -4.47022e-16, -3.79047e-17, 
78.488, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 2.9265e-16, -2.06253e-16, 
78.496, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 2.1684e-16, 4.22246e-16, 
78.504, -5.67319e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -3.51307e-16, 3.90482e-16, 
78.512, -5.67319e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 1.63901e-16, -7.21249e-16, 
78.52, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -2.6258e-16, 4.38128e-16, 
78.528, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 2.06464e-16, -3.17426e-16, 
78.536, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 1.87618e-16, 8.55503e-16, 
78.544, -5.67318e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -4.46386e-16, -6.13675e-16, 
78.552, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 1.54584e-16, 5.96735e-16, 
78.56, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, 3.37966e-16, 4.3834e-17, 
78.568, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -4.50622e-16, 3.41566e-16, 
78.576, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.71339e-15, 2.78039e-16, 7.19978e-17, 
78.584, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.75405e-15, 1.87194e-16, -1.88041e-16, 
78.592, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, -5.42948e-16, -7.53859e-17, 
78.6, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 2.89897e-16, 1.59877e-16, 
78.608, -5.67318e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 3.00697e-16, -1.13418e-15, 
78.616, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -4.53163e-16, 6.81226e-16, 
78.624, -5.67318e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 3.22084e-16, -1.04333e-15, 
78.632, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -2.97097e-16, 5.71112e-16, 
78.64, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, 8.83032e-17, -5.48454e-17, 
78.648, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 2.51569e-16, 5.64971e-16, 
78.656, -5.67318e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, -4.69468e-16, -7.2866e-16, 
78.664, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 2.1917e-16, 8.12728e-16, 
78.672, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 3.12343e-16, 3.12555e-16, 
78.68, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, -4.18858e-16, -2.7465e-16, 
78.688, -5.67318e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, 3.86882e-16, -5.38289e-16, 
78.696, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.00866e-15, -3.90694e-16, 8.48092e-16, 
78.704, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 1.93971e-16, -4.87044e-17, 
78.712, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.26581e-16, 4.11234e-16, 
78.72, -5.67318e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -4.06788e-16, -6.13887e-16, 
78.728, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 3.43472e-16, 3.47495e-16, 
78.736, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 1.52678e-16, 2.47969e-16, 
78.744, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -3.02814e-16, 6.61321e-16, 
78.752, -5.67318e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 3.54907e-16, -5.00596e-16, 
78.76, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 3.48342e-16, 5.12667e-16, 
78.768, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, -3.69942e-16, 2.70204e-16, 
78.776, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -4.57398e-16, 2.58557e-16, 
78.784, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 4.44269e-16, -6.11981e-17, 
78.792, -5.67318e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 2.71686e-16, -5.53748e-16, 
78.8, -5.67318e-10, -4.41073e-08, 1.22376e-05, 3.00866e-15, -4.19705e-16, 6.07746e-16, 
78.808, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.34205e-16, -1.56066e-16, 
78.816, -5.67317e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, -4.78574e-16, -7.87105e-16, 
78.824, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 3.40719e-16, 6.36969e-16, 
78.832, -5.67317e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -4.77727e-16, -5.74712e-16, 
78.84, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.29334e-16, 4.5041e-16, 
78.848, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, 3.16155e-16, 1.18373e-16, 
78.856, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -4.5528e-16, 6.97955e-16, 
78.864, -5.67317e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 2.12817e-16, -5.46336e-16, 
78.872, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -3.32249e-16, 7.52801e-16, 
78.88, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 2.32934e-16, 3.43048e-17, 
78.888, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.15358e-16, 6.5158e-16, 
78.896, -5.67317e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, -2.29969e-16, -5.78524e-16, 
78.904, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.58133e-16, 7.07696e-16, 
78.912, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, -5.27278e-16, -6.46498e-16, 
78.92, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.71339e-15, 3.61048e-16, -3.75024e-16, 
78.928, -5.67317e-10, -4.41073e-08, 1.22376e-05, 3.44234e-15, 2.54957e-16, -4.14834e-16, 
